8,44,TLP,3
8,45,TLP,3
8,46,UINT8,1
8,47,UINT8,1
8,48,TLP,3
8,49,TLP,3
8,50,UINT8,1
8,51,UINT8,1
8,52,TLP,3
8,53,TLP,3
8,54,UINT8,1
8,55,UINT8,1
8,56,TLP,3
8,57,TLP,3
8,58,UINT8,1
8,59,UINT8,1
9,0,AC,10
9,1,AC,10
9,2,AC,10
9,3,TLP,3
9,4,TLP,3
9,5,TLP,3
10,0,FL,4
10,1,FL,4
10,2,FL,4
10,3,FL,4
10,4,FL,4
10,5,FL,4
10,5,FL,4
10,6,FL,4
10,6,FL,4
10,7,FL,4
10,7,FL,4
10,7,UINT32,4
10,8,FL,4
10,8,FL,4
10,8,UINT32,4
10,9,FL,4
10,10,FL,4
10,11,FL,4
10,12,FL,4
10,13,FL,4
10,14,FL,4
10,15,FL,4
10,16,FL,4
10,17,FL,4
10,18,FL,4
10,19,FL,4
10,20,FL,4
10,21,FL,4
11,0,AC,10
11,1,AC,10
11,2,TLP,3
11,3,TLP,3
11,4,UINT16,2
11,5,UINT8,1
11,6,UINT8,1
11,7,FL,4
11,8,FL,4
11,9,FL,4
11,10,FL,4
11,11,FL,4
11,12,FL,4
11,13,FL,4
11,14,FL,4
11,15,FL,4
11,16,FL,4
11,17,FL,4
11,18,FL,4
11,19,FL,4
12,0,UINT8,1
12,1,UINT8,1
12,2,UINT8,1
12,3,UINT8,1
12,4,UINT8,1
12,5,UINT8,1
12,6,UINT8,1
12,6,UINT8,1
12,7,UINT8,1
12,7,UINT8,1
12,8,DT6,6
12,8,DT6,6
12,9,UINT8,1
12,10,UINT8,1
13,0,UINT8,1
13,1,UINT8,1
13,2,UINT8,1
13,3,UINT8,1
13,4,UINT8,1
13,5,UINT8,1
13,6,UINT8,1
13,7,UINT8,1
13,8,UINT8,1
13,9,UINT8,1
13,10,UINT8,1
13,11,UINT8,1
13,12,UINT8,1
13,13,UINT8,1
13,14,UINT8,1
13,15,UINT8,1
13,16,UINT8,1
13,17,UINT8,1
13,18,UINT8,1
13,19,UINT8,1
13,20,UINT8,1
13,21,UINT8,1
13,22,UINT8,1
13,23,UINT8,1
13,24,UINT8,1
13,25,UINT8,1
13,26,UINT8,1
13,27,UINT8,1
13,28,UINT8,1
13,29,UINT8,1
14,0,AC,10
14,1,UINT16,2
14,2,UINT8,1
14,3,UINT8,1
14,4,UINT8,1
14,5,BIN,1
14,6,BIN,1
14,7,UINT8,1
14,8,UINT8,1
14,9,UINT8,1
14,10,UINT16,2
14,11,UINT16,2
14,12,UINT16,2
14,13,UINT16,2
14,14,UINT16,2
14,15,UINT8,1
14,16,UINT8,1
14,17,FL,4
14,18,AC,40
14,19,AC,40
14,20,FL,4
14,21,FL,4
14,22,FL,4
14,23,UINT8,1
14,24,FL,4
14,25,UINT8,1
14,26,FL,4
14,27,UINT8,1
14,28,UINT8,1
14,29,UINT8,1
14,30,UINT8,1
14,31,UINT8,1
14,32,UINT8,1
14,33,UINT8,1
14,34,UINT8,1
14,35,UINT8,1
15,0,UINT8,1
15,1,UINT8,1
15,2,AC,20
15,3,UINT8,1
15,4,UINT8,1
15,5,UINT8,1
15,6,UINT8,1
15,7,UINT8,1
15,8,UINT8,1
15,9,UINT8,1
15,10,UINT8,1
15,11,AC,20
15,12,AC,20
15,13,AC,20
15,14,AC,12
15,15,AC,20
15,16,UINT8,1
15,17,UINT8,1
15,18,UINT8,1
15,19,UINT8,1
15,20,BIN,1
15,21,BIN,1
15,22,FL,4
15,23,BIN,1
15,24,UINT16,2
15,25,UINT8,1
16,0,AC,10
16,1,FL,4
16,2,FL,4
16,3,FL,4
16,4,FL,4
16,5,FL,4
16,6,FL,4
16,7,FL,4
16,8,FL,4
16,9,FL,4
16,10,FL,4
16,11,FL,4
16,12,UINT32,4
16,13,UINT32,4
16,14,UINT32,4
16,15,UINT32,4
16,16,AC,30
16,17,AC,30
16,18,AC,10
16,19,UINT8,1
16,20,UINT8,1
16,21,UINT8,1
16,22,UINT8,1
16,23,UINT8,1
16,24,UINT8,1
16,25,UINT16,2
16,25,UINT16,2
16,26,UINT16,2
16,26,UINT16,2
16,27,UINT16,2
17,0,AC,10
17,1,UINT16,2
17,2,FL,4
17,3,FL,4
17,4,FL,4
17,5,FL,4
17,6,FL,4
17,7,FL,4
17,8,FL,4
17,9,FL,4
17,10,FL,4
17,11,FL,4
17,12,FL,4
17,13,FL,4
17,14,FL,4
17,15,FL,4
17,16,FL,4
17,17,FL,4
17,18,FL,4
17,19,FL,4
17,20,FL,4
17,21,FL,4
19,0,FL,4
19,1,UINT8,1
19,1,UINT8,1
19,2,UINT8,1
19,2,UINT8,1
19,3,UINT8,1
19,3,UINT8,1
19,4,UINT8,1
19,4,UINT8,1
19,5,FL,4
40,0,AC,10
40,1,UINT8,1
40,2,BIN,1
40,3,UINT8,1
40,4,UINT8,1
40,5,BIN,1
40,6,BIN,1
40,7,FL,4
40,8,FL,4
40,9,FL,4
40,10,FL,4
40,11,FL,4
40,12,FL,4
40,13,FL,4
40,14,FL,4
40,15,FL,4
40,16,FL,4
40,17,FL,4
40,18,FL,4
40,19,FL,4
40,20,FL,4
40,21,FL,4
40,22,FL,4
40,23,FL,4
40,24,FL,4
40,25,FL,4
40,26,FL,4
40,27,FL,4
40,28,UINT8,1
40,29,UINT8,1
40,30,FL,4
40,31,FL,4
40,32,FL,4
40,33,FL,4
40,34,BIN,1
40,35,BIN,1
40,36,FL,4
40,37,FL,4
40,38,FL,4
40,39,FL,4
40,40,BIN,1
40,41,BIN,1
40,42,FL,4
40,43,FL,4
40,44,FL,4
40,45,FL,4
40,46,BIN,1
40,47,BIN,1
40,48,FL,4
40,49,FL,4
40,50,FL,4
40,51,FL,4
41,0,AC,10
41,1,FL,4
41,2,BIN,1
41,3,TLP,3
41,4,FL,4
41,5,UINT8,1
41,6,UINT8,1
41,7,FL,4
41,8,FL,4
41,9,FL,4
41,10,FL,4
41,11,FL,4
41,12,FL,4
41,13,FL,4
41,14,FL,4
41,15,UINT8,1
41,16,UINT8,1
41,17,TLP,3
41,18,FL,4
41,19,UINT8,1
41,20,UINT8,1
41,21,TLP,3
41,22,FL,4
41,23,UINT8,1
41,24,UINT8,1
41,25,TLP,3
41,26,FL,4
41,27,UINT8,1
41,28,UINT8,1
41,29,TLP,3
41,30,FL,4
41,31,UINT8,1
41,32,UINT8,1
41,33,TLP,3
41,34,FL,4
41,35,UINT8,1
41,36,UINT8,1
41,37,TLP,3
41,38,FL,4
41,39,UINT8,1
41,40,UINT8,1
41,41,TLP,3
41,42,FL,4
41,43,UINT8,1
41,44,UINT8,1
41,45,TLP,3
41,46,FL,4
41,47,UINT8,1
41,48,UINT8,1
41,49,TLP,3
41,50,FL,4
41,51,UINT8,1
41,52,UINT8,1
41,53,TLP,3
41,54,FL,4
41,55,UINT8,1
41,56,UINT8,1
41,57,TLP,3
41,58,FL,4
41,59,UINT8,1
41,60,UINT8,1
41,61,TLP,3
41,62,FL,4
41,63,UINT8,1
41,64,UINT8,1
41,65,TLP,3
41,66,FL,4
41,67,UINT8,1
41,68,UINT8,1
41,69,TLP,3
41,70,FL,4
41,71,UINT8,1
41,72,UINT8,1
41,73,TLP,3
41,74,FL,4
41,75,UINT8,1
41,76,UINT8,1
41,77,TLP,3
41,78,FL,4
42,0,AC,10
42,1,FL,4
42,2,FL,4
42,3,FL,4
42,3,UINT32,4
42,4,FL,4
42,4,UINT32,4
42,5,FL,4
42,5,UINT32,4
42,6,FL,4
42,7,FL,4
42,8,FL,4
42,9,FL,4
42,10,FL,4
42,11,FL,4
42,12,FL,4
42,13,FL,4
42,13,UINT32,4
42,14,FL,4
42,14,UINT32,4
42,15,FL,4
42,15,UINT32,4
42,16,FL,4
42,17,FL,4
42,18,FL,4
42,18,UINT32,4
42,19,FL,4
42,19,UINT32,4
42,20,FL,4
42,20,UINT32,4
42,21,FL,4
42,22,FL,4
42,23,FL,4
42,24,FL,4
42,25,FL,4
42,26,FL,4
42,27,FL,4
42,28,FL,4
43,0,AC,10
43,1,AC,10
43,2,AC,10
43,3,AC,10
43,4,AC,10
43,5,AC,10
43,6,AC,10
43,7,AC,10
43,8,AC,10
43,9,AC,10
43,10,AC,10
43,11,AC,10
43,12,AC,10
43,13,AC,10
43,14,AC,10
43,15,AC,10
43,16,TLP,3
43,17,TLP,3
43,18,TLP,3
43,19,TLP,3
43,20,TLP,3
43,21,TLP,3
43,22,TLP,3
43,23,TLP,3
43,24,TLP,3
43,25,TLP,3
43,26,TLP,3
43,27,TLP,3
43,28,TLP,3
43,29,TLP,3
43,30,TLP,3
43,31,TLP,3
44,0,AC,10
44,1,INT16,2
44,2,INT16,2
44,3,INT16,2
44,4,INT16,2
44,5,INT16,2
44,6,INT16,2
44,7,INT16,2
44,8,INT16,2
44,9,INT16,2
44,10,INT16,2
44,11,INT16,2
44,12,INT16,2
44,13,INT16,2
44,14,INT16,2
44,15,INT16,2
44,16,INT16,2
44,17,FL,4
44,18,UINT32,4
44,19,UINT32,4
45,0,BIN,1
45,1,FL,4
45,2,FL,4
45,3,FL,4
45,4,FL,4
45,5,FL,4
45,6,FL,4
45,7,UINT8,1
45,8,FL,4
45,9,FL,4
46,0,AC,10
46,1,AC,30
46,2,BIN,1
46,3,BIN,1
46,4,BIN,1
46,5,UINT8,1
46,6,FL,4
46,7,FL,4
46,8,FL,4
46,9,UINT8,1
46,10,FL,4
46,11,FL,4
46,12,UINT8,1
46,13,FL,4
46,14,FL,4
46,15,FL,4
46,16,FL,4
46,17,FL,4
46,18,FL,4
46,19,FL,4
46,20,FL,4
46,21,FL,4
46,22,FL,4
46,23,FL,4
46,24,FL,4
46,25,FL,4
46,26,FL,4
46,27,FL,4
46,28,FL,4
46,29,FL,4
46,30,FL,4
46,31,FL,4
46,32,FL,4
46,33,FL,4
46,34,FL,4
46,35,FL,4
46,36,FL,4
46,37,FL,4
46,38,FL,4
46,39,FL,4
46,40,FL,4
46,41,FL,4
46,42,FL,4
46,43,FL,4
46,44,FL,4
46,45,FL,4
46,46,UINT8,1
46,47,TLP,3
46,48,TLP,3
46,49,TLP,3
46,50,TLP,3
46,51,FL,4
46,52,FL,4
46,53,FL,4
46,54,BIN,1
46,55,FL,4
46,56,FL,4
46,57,UINT8,1
46,58,UINT8,1
47,0,FL,4
47,1,FL,4
47,2,FL,4
47,3,FL,4
47,4,FL,4
47,5,FL,4
47,6,FL,4
47,7,FL,4
47,8,FL,4
47,9,FL,4
47,10,FL,4
47,11,FL,4
47,12,FL,4
47,13,FL,4
47,14,FL,4
47,15,FL,4
47,16,FL,4
47,17,FL,4
47,18,FL,4
47,19,FL,4
47,20,FL,4
47,21,FL,4
47,22,FL,4
47,23,FL,4
47,24,FL,4
47,25,FL,4
47,26,FL,4
47,27,FL,4
47,28,FL,4
47,29,FL,4
47,30,FL,4
47,31,FL,4
47,32,FL,4
47,33,FL,4
47,34,FL,4
47,35,FL,4
47,36,FL,4
47,37,FL,4
47,38,FL,4
47,39,FL,4
47,40,FL,4
47,41,FL,4
47,42,FL,4
47,43,FL,4
47,44,FL,4
47,45,FL,4
47,46,FL,4
47,47,FL,4
47,48,FL,4
47,49,FL,4
47,50,FL,4
47,51,FL,4
47,52,FL,4
47,53,FL,4
47,54,FL,4
47,55,FL,4
47,56,UINT8,1
48,0,AC,10
48,1,BIN,1
48,2,UINT8,1
48,3,FL,4
48,4,FL,4
48,5,TLP,3
48,6,FL,4
48,7,FL,4
48,8,FL,4
48,9,FL,4
48,10,FL,4
48,11,FL,4
48,12,FL,4
48,13,FL,4
48,14,FL,4
48,15,TLP,3
48,16,FL,4
48,17,FL,4
48,18,FL,4
48,19,FL,4
48,20,FL,4
48,21,FL,4
48,22,FL,4
48,23,FL,4
48,24,FL,4
48,25,FL,4
48,26,TLP,3
48,27,TLP,3
52,0,AC,10
52,1,FL,4
52,2,FL,4
52,3,FL,4
52,4,FL,4
52,5,FL,4
52,6,FL,4
52,7,UINT8,1
52,8,UINT8,1
52,9,UINT8,1
52,10,UINT8,1
52,11,UINT8,1
52,12,UINT8,1
53,0,BIN,1
53,1,UINT8,1
53,2,INT16,2
53,3,INT16,2
53,4,FL,4
53,5,FL,4
53,6,FL,4
53,7,FL,4
53,8,FL,4
53,9,FL,4
53,10,FL,4
53,11,FL,4
53,12,FL,4
53,13,FL,4
53,14,FL,4
53,15,FL,4
53,16,FL,4
53,17,FL,4
53,18,FL,4
53,19,FL,4
54,0,AC,20
54,1,UINT16,2
54,2,UINT16,2
54,3,TLP,3
54,4,UINT8,1
54,5,UINT16,2
54,6,UINT16,2
54,7,TLP,3
54,8,UINT8,1
54,9,UINT16,2
54,10,UINT16,2
54,11,TLP,3
54,12,UINT8,1
54,13,UINT16,2
54,14,UINT16,2
54,15,TLP,3
54,16,UINT8,1
54,17,UINT16,2
54,18,UINT16,2
54,19,TLP,3
54,20,UINT8,1
54,21,UINT16,2
54,22,UINT16,2
54,23,TLP,3
54,24,UINT8,1
54,25,UINT16,2
54,26,UINT16,2
54,27,TLP,3
54,28,UINT8,1
54,29,UINT16,2
54,30,UINT16,2
54,31,TLP,3
54,32,UINT8,1
54,33,UINT16,2
54,34,UINT16,2
54,35,TLP,3
54,36,UINT8,1
54,37,UINT16,2
54,38,UINT16,2
54,39,TLP,3
54,40,UINT8,1
54,41,UINT16,2
54,42,UINT16,2
54,43,TLP,3
54,44,UINT8,1
54,45,UINT16,2
54,46,UINT16,2
54,47,TLP,3
54,48,UINT8,1
54,49,UINT16,2
54,50,UINT16,2
54,51,TLP,3
54,52,UINT8,1
54,53,UINT16,2
54,54,UINT16,2
54,55,TLP,3
54,56,UINT8,1
54,57,UINT16,2
54,58,UINT16,2
54,59,TLP,3
54,60,UINT8,1
55,0,UINT16,2
55,1,UINT16,2
55,2,UINT16,2
55,3,UINT16,2
55,4,UINT8,1
55,5,UINT16,2
55,6,UINT8,1
55,7,UINT8,1
55,8,UINT8,1
55,9,UINT8,1
55,10,UINT16,2
55,11,UINT8,1
55,12,UINT8,1
55,13,UINT8,1
55,14,UINT8,1
55,15,UINT16,2
55,16,UINT8,1
55,17,UINT8,1
55,18,UINT8,1
55,19,UINT8,1
55,20,UINT16,2
55,21,UINT8,1
55,22,UINT8,1
55,23,UINT8,1
55,24,UINT8,1
55,25,UINT16,2
55,26,UINT8,1
55,27,UINT8,1
55,28,UINT8,1
55,29,UINT8,1
55,30,UINT16,2
55,31,UINT8,1
55,32,UINT8,1
55,33,UINT8,1
55,34,UINT8,1
55,35,UINT16,2
55,36,UINT8,1
55,37,UINT8,1
55,38,UINT8,1
55,39,UINT8,1
55,40,UINT16,2
55,41,UINT8,1
55,42,UINT8,1
55,43,UINT8,1
55,44,UINT8,1
55,45,UINT16,2
55,46,UINT8,1
55,47,UINT8,1
55,48,UINT8,1
55,49,UINT8,1
55,50,UINT16,2
55,51,UINT8,1
55,52,UINT8,1
55,53,UINT8,1
55,54,UINT8,1
56,0,AC,10
56,1,INT16,2
56,2,INT16,2
56,3,INT16,2
56,4,INT16,2
56,5,INT16,2
56,6,FL,4
56,7,FL,4
56,8,FL,4
56,9,FL,4
56,10,FL,4
56,11,FL,4
56,12,FL,4
56,13,FL,4
56,14,UINT16,2
56,15,UINT8,1
56,16,UINT8,1
57,0,AC,3
57,1,UINT8,1
57,2,UINT8,1
57,3,UINT8,1
57,4,UINT16,2
58,0,AC,20
58,1,AC,10
58,2,AC,10
58,3,UINT8,1
59,0,UINT8,1
59,1,INT8,1
59,2,UINT16,2
59,3,UINT16,2
59,4,UINT16,2
59,5,UINT16,2
59,6,UINT32,4
59,7,UINT32,4
59,8,UINT32,4
59,9,UINT32,4
59,10,UINT16,2
59,11,UINT8,1
59,12,UINT8,1
91,0,UINT8,1
91,1,UINT8,1
91,2,AC,20
91,3,AC,20
91,4,AC,20
91,5,AC,20
91,6,AC,20
91,7,UINT32,4
91,8,UINT16,2
91,9,UINT16,2
91,10,UINT8,1
91,11,UINT8,1
91,12,UINT8,1
91,13,UINT16,2
91,14,UINT16,2
91,15,UINT8,1
91,16,UINT8,1
91,17,UINT8,1
91,18,UINT8,1
91,19,UINT8,1
91,20,UINT8,1
91,21,UINT8,1
91,22,UINT8,1
91,23,FL,4
91,24,UINT8,1
91,25,UINT8,1
91,26,UINT8,1
91,27,UINT8,1
91,28,UINT8,1
91,29,UINT8,1
91,30,UINT8,1
91,31,UINT32  ,4
91,32,UINT32  ,4
91,33,UINT32  ,4
91,34,UINT32  ,4
91,35,UINT8,1
91,36,UINT8,1
91,37,AC,20
91,38,AC,20
91,39,UINT8,1
91,40,UINT8,1
92,0,AC,3
92,1,UINT8,1
92,2,UINT8,1
92,3,UINT8,1
92,4,UINT16,2
93,0,UINT8,1
93,1,UINT8,1
93,2,AC,20
93,3,AC,20
93,4,UINT16,2
93,5,AC,10
93,6,UINT8,1
93,7,UINT8,1
93,8,TIME,4
93,9,UINT8,1
95,0,AC,10
95,1,UINT16,2
95,2,UINT8,1
95,3,UINT8,1
95,4,UINT8,1
95,5,UINT8,1
95,6,UINT8,1
95,7,FL,4
95,8,FL,4
95,9,UINT8,1
95,10,UINT8,1
95,11,FL,4
95,12,AC,40
95,13,AC,40
95,14,FL,4
95,15,FL,4
95,16,AC,40
95,17,UINT8,1
95,18,UINT8,1
95,19,UINT16,2
95,20,FL,4
95,21,UINT8,1
95,22,FL,4
95,23,UINT8,1
95,24,FL,4
95,25,UINT8,1
95,26,UINT8,1
95,27,UINT8,1
95,28,UINT8,1
95,29,UINT8,1
95,30,UINT8,1
95,31,UINT8,1
95,32,UINT8,1
95,33,UINT8,1
95,34,UINT8,1
95,35,UINT8,1
95,36,UINT16,2
95,37,TIME,4
95,38,UINT16,2
95,39,TIME,4
95,40,UINT16,2
95,41,TIME,4
95,42,UINT16,2
95,43,UINT8,1
95,44,UINT8,1
95,45,UINT8,1
96,0,AC,10
96,1,FL,4
96,2,FL,4
96,3,FL,4
96,4,FL,4
96,5,FL,4
96,6,FL,4
96,7,FL,4
96,8,FL,4
96,9,FL,4
96,10,FL,4
96,11,FL,4
96,12,UINT32,4
96,13,UINT32,4
96,14,UINT32,4
96,15,UINT32,4
96,16,AC,30
96,17,AC,30
96,18,AC,10
96,19,UINT8,1
96,20,UINT8,1
96,21,UINT8,1
96,22,UINT8,1
96,23,UINT8,1
96,24,UINT8,1
96,25,UINT16,2
96,26,UINT16,2
96,27,UINT16,2
96,28,AC,10
96,29,AC,40
96,30,AC,10
97,0,AC,10
97,1,AC,10
97,2,AC,10
97,3,AC,10
97,4,AC,10
97,5,AC,10
97,6,AC,10
97,7,AC,10
97,8,AC,10
97,9,AC,10
98,0,AC,40
98,1,FL,4
98,2,FL,4
98,3,FL,4
98,4,FL,4
98,5,FL,4
98,6,FL,4
98,7,FL,4
98,8,FL,4
98,9,FL,4
98,10,FL,4
98,11,FL,4
98,12,FL,4
98,13,FL,4
98,14,FL,4
98,15,FL,4
98,16,FL,4
98,17,FL,4
98,18,FL,4
98,19,FL,4
98,20,FL,4
98,21,UINT32,4
98,22,UINT32,4
98,23,UINT16,2
98,24,UINT16,2
98,25,UINT16,2
98,26,UINT16,2
98,27,UINT16,2
98,28,UINT16,2
98,29,UINT16,2
98,30,UINT16,2
98,31,UINT16,2
98,32,UINT16,2
98,33,UINT8,1
98,34,UINT8,1
98,35,UINT8,1
98,36,UINT8,1
98,37,UINT8,1
98,38,UINT8,1
98,39,UINT8,1
98,40,UINT8,1
98,41,UINT8,1
98,42,UINT8,1
99,0,FL,4
99,1,TLP,3
99,2,TLP,3
99,3,TLP,3
99,4,TLP,3
99,5,TLP,3
99,6,TLP,3
99,7,TLP,3
99,8,TLP,3
99,9,TLP,3
99,10,TLP,3
99,11,TLP,3
99,12,TLP,3
99,13,TLP,3
99,14,TLP,3
99,15,TLP,3
99,16,TLP,3
99,17,TLP,3
99,18,TLP,3
99,19,TLP,3
99,20,TLP,3
99,21,TLP,3
99,22,TLP,3
99,23,TLP,3
99,24,TLP,3
99,25,TLP,3
99,26,TLP,3
99,27,TLP,3
99,28,TLP,3
99,29,TLP,3
99,30,TLP,3
99,31,TLP,3
99,32,TLP,3
99,33,TLP,3
99,34,TLP,3
99,35,TLP,3
99,36,TLP,3
99,37,TLP,3
99,38,TLP,3
99,39,TLP,3
99,40,TLP,3
99,41,TLP,3
99,42,TLP,3
99,43,TLP,3
99,44,TLP,3
100,0,AC,10
100,1,UINT8,1
100,2,UINT8,1
100,3,HOURMINUTE,2
100,4,HOURMINUTE,2
100,5,HOURMINUTE,2
100,6,UINT32,4
100,7,UINT32,4
100,8,UINT32,4
100,9,UINT32,4
100,10,UINT32,4
100,11,UINT32,4
100,12,UINT8,1
100,13,UINT32,4
100,14,UINT32,4
100,15,TLP,3
100,16,FL,4
100,17,UINT32,4
100,18,UINT32,4
100,19,FL,4
101,0,AC,10
101,1,UINT8,1
101,2,FL,4
101,3,UINT8,1
101,4,UINT8,1
101,5,UINT8,1
101,6,UINT32,4
101,7,FL,4
101,8,FL,4
101,9,UINT8,1
101,10,UINT8,1
101,11,UINT8,1
101,12,BIN,1
101,13,FL,4
102,0,AC,10
102,1,AC,10
102,2,UINT8,1
102,3,UINT8,1
102,4,UINT8,1
102,5,UINT8,1
102,6,BIN,1
102,7,UINT8,1
102,8,UINT8,1
102,9,UINT32,4
102,10,UINT8,1
102,11,UINT8,1
102,12,UINT8,1
102,13,UINT8,1
102,14,FL,4
102,15,FL,4
102,16,FL,4
102,17,FL,4
102,18,FL,4
102,19,FL,4
102,20,FL,4
102,21,UINT8,1
102,22,UINT8,1
102,23,FL,4
103,0,AC,10
103,1,AC,10
103,2,UINT8,1
103,3,FL,4
103,4,FL,4
103,5,UINT8,1
103,6,UINT8,1
103,7,UINT16,2
103,8,UINT16,2
103,9,UINT16,2
103,10,UINT16,2
103,11,UINT16,2
103,12,UINT16,2
103,13,FL,4
103,14,FL,4
103,15,FL,4
103,16,FL,4
103,17,FL,4
103,18,FL,4
103,19,FL,4
103,20,FL,4
103,21,FL,4
103,22,UINT8,1
103,23,FL,4
103,24,FL,4
103,25,FL,4
103,26,FL,4
103,27,FL,4
103,28,FL,4
103,29,UINT8,1
103,30,UINT8,1
103,31,UINT8,1
103,32,BIN,1
103,33,FL,4
103,34,UINT8,1
103,35,UINT8,1
